,distributed_test_accuracy,distributed_test_loss
59,0.02456288587517046,4.102968969111486
60,0.02456288587517046,4.103108750224518
61,0.024562885875170457,4.103165481736065
62,0.02456288587517046,4.103348733398896
63,0.024562885875170457,4.103482341495823
64,0.024562885875170457,4.103596512617958
65,0.02456288587517046,4.103693004205607
66,0.02456288587517046,4.103800808669303
67,0.02456288587517046,4.103841245475402
68,0.024562885875170457,4.103935828721363
69,0.02456288587517046,4.104086758305144
70,0.024562885875170457,4.1041989574193805
71,0.02456288587517046,4.10426890243901
72,0.024562885875170457,4.104431669043184
73,0.024562885875170457,4.1045232878094025
74,0.024562885875170457,4.1046391847486925
75,0.024562885875170457,4.104723544160993
76,0.02456288587517046,4.104751941951419
77,0.02456288587517046,4.104708963740206
78,0.02456288587517046,4.104766855325261
79,0.02456288587517046,4.104913959154068
80,0.024562885875170457,4.1049858307867
81,0.024562885875170457,4.105033706885324
82,0.02456288587517046,4.105224727356016
83,0.02456288587517046,4.10525219872151
84,0.024562885875170457,4.10529494266965
85,0.02456288587517046,4.105421948690461
86,0.02456288587517046,4.105557141760862
87,0.02456288587517046,4.105605756114222
88,0.024562885875170457,4.105648944342445
89,0.02456288587517046,4.105761060923207
90,0.02456288587517046,4.105758743521729
91,0.024562885875170457,4.105897149114039
92,0.02456288587517046,4.106023354065316
93,0.02456288587517046,4.106113453962363
94,0.02456288587517046,4.106096611666126
95,0.02456288587517046,4.106188735286622
96,0.024562885875170457,4.106327300995485
97,0.02456288587517046,4.106313134381015
98,0.024562885875170463,4.106397505806394
99,0.02456288587517046,4.106557635495026
100,0.02456288587517046,4.106571044538412
101,0.02456288587517046,4.106651386316516
102,0.02456288587517046,4.106753769034253
103,0.02456288587517046,4.106813266086534
104,0.02456288587517046,4.106876021113593
105,0.02456288587517046,4.106934088371704
106,0.02456288587517046,4.106796884504569
107,0.024562885875170457,4.106890384865704
108,0.024562885875170457,4.106916917735213
109,0.02456288587517046,4.107004898967671
110,0.02456288587517046,4.107033741393933
111,0.02456288587517046,4.106930397923347
112,0.02456288587517046,4.107019872503723
113,0.02456288587517046,4.107076406308155
114,0.02456288587517046,4.107169208418668
115,0.02456288587517046,4.107125827513145
116,0.02456288587517046,4.107041119319984
117,0.02456288587517046,4.107028212136253
118,0.02456288587517046,4.10708951580388
119,0.02456288587517046,4.107092805763941
120,0.02456288587517046,4.107174017649639
121,0.024562885875170457,4.107065757969701
122,0.02456288587517046,4.107084521908644
123,0.024562885875170457,4.107178697426812
124,0.024562885875170457,4.107169137504647
125,0.024562885875170457,4.107218496010586
126,0.02456288587517046,4.107359670643185
127,0.02456288587517046,4.107338458858424
128,0.02456288587517046,4.1074620860047615
129,0.02456288587517046,4.1074265278688555
130,0.02456288587517046,4.10734369982673
131,0.02456288587517046,4.107353821827188
132,0.02456288587517046,4.1075347614584565
133,0.02456288587517046,4.10743719145115
134,0.02456288587517046,4.107549185477899
135,0.024562885875170457,4.107401520275539
136,0.02456288587517046,4.10733504127183
137,0.02456288587517046,4.107453549769861
138,0.02456288587517046,4.107364768443918
139,0.02456288587517046,4.107227756935433
140,0.02456288587517046,4.107024422519073
141,0.024562885875170457,4.106950153573549
142,0.02456288587517046,4.107058799889648
143,0.02456288587517046,4.107078500983304
144,0.02456288587517046,4.107116765912822
145,0.02456288587517046,4.107235405995496
146,0.02456288587517046,4.107149866277581
147,0.02456288587517046,4.107300269065003
148,0.02456288587517046,4.107232089670119
149,0.02456288587517046,4.107259214551395
150,0.024562885875170457,4.107214446975269
151,0.02456288587517046,4.107285945975179
152,0.02456288587517046,4.107148809130815
153,0.024562885875170457,4.107265951886398
154,0.02456288587517046,4.107381798042906
155,0.02456288587517046,4.107403845413721
156,0.02456288587517046,4.107482133717131
157,0.02456288587517046,4.107460254663153
158,0.02456288587517046,4.107427799810846
159,0.02456288587517046,4.107182356484868
160,0.02456288587517046,4.10724547872256
161,0.02456288587517046,4.107254628736616
162,0.02456288587517046,4.107198215480375
163,0.02456288587517046,4.1071216493993
164,0.02456288587517046,4.107250651578423
165,0.02456288587517046,4.107067463238997
166,0.02456288587517046,4.107277406752614
167,0.026663505706950665,4.1070626111296775
168,0.026663505706950662,4.10725171217624
169,0.024562885875170457,4.107144893782582
170,0.024562885875170457,4.107100177093009
171,0.026663505706950665,4.106819225376989
172,0.02456288587517046,4.106985426786883
173,0.024562885875170457,4.1068874874572305
174,0.026663505706950662,4.106973943825478
175,0.024562885875170457,4.106946866382602
176,0.02456288587517046,4.10699509183137
177,0.026663505706950665,4.106878676097355
178,0.02456288587517046,4.107037087118669
179,0.026663505706950665,4.107001900319237
180,0.026663505706950665,4.107077639332421
181,0.02456288587517046,4.107103440812586
182,0.02666350570695067,4.106992548438793
183,0.02666350570695067,4.107032758805481
184,0.026663505706950662,4.106988660389219
185,0.026663505706950665,4.10721680541237
186,0.02666350570695067,4.107051070781357
187,0.02456288587517046,4.1070515941456
188,0.02456288587517046,4.107143279965505
189,0.026663505706950665,4.107191284528932
190,0.026663505706950665,4.107043364302495
191,0.026663505706950665,4.1070503580843924
192,0.026663505706950665,4.107168063675379
193,0.02456288587517046,4.107321949394464
194,0.024562885875170457,4.107273472547747
195,0.02456288587517046,4.107323526013255
196,0.026663505706950665,4.107304709728034
197,0.02456288587517046,4.107258504125373
198,0.02456288587517046,4.107105219995357
199,0.02456288587517046,4.107087000553644
200,0.026663505706950662,4.106954884883852
201,0.02456288587517046,4.1071744724595
202,0.026663505706950665,4.107008283980763
203,0.024562885875170457,4.1071186559097645
204,0.02456288587517046,4.107056400623883
205,0.026663505706950665,4.1069801539262425
206,0.026663505706950665,4.10700005877539
207,0.026663505706950662,4.1067603407745725
208,0.026663505706950665,4.106688394031933
209,0.026663505706950662,4.106577266030413
210,0.026663505706950665,4.106759128361549
211,0.026663505706950665,4.106964418041857
212,0.026663505706950665,4.106920882229305
213,0.026663505706950662,4.1067393267599215
214,0.026663505706950662,4.10676254619317
215,0.026663505706950665,4.10696526816778
216,0.026663505706950665,4.106653528065036
217,0.026663505706950665,4.1064207471948615
218,0.026663505706950665,4.106520437051895
219,0.026663505706950665,4.106519462111063
220,0.026663505706950662,4.106182881629412
221,0.026663505706950665,4.106365887381118
222,0.026663505706950662,4.106380914479502
223,0.026663505706950662,4.106675228829313
224,0.026663505706950665,4.10623082218247
225,0.026663505706950665,4.106380003350195
226,0.02666350570695067,4.10611830611265
227,0.026663505706950665,4.1062643200557805
228,0.026663505706950665,4.105735446551585
229,0.026663505706950662,4.106020871695249
230,0.026663505706950662,4.105753651143859
231,0.026663505706950665,4.10597412915641
232,0.026663505706950665,4.10594426524078
233,0.026663505706950662,4.105767297637793
234,0.026663505706950662,4.1059382548678265
235,0.026663505706950662,4.105952496389986
236,0.026663505706950665,4.10606647105932
237,0.026663505706950662,4.105745546072182
238,0.026663505706950662,4.1061795005852515
239,0.026663505706950662,4.105891226542638
240,0.026663505706950662,4.106096354715457
241,0.026663505706950665,4.105707408435088
242,0.02666350570695067,4.105760375119487
243,0.026663505706950662,4.1057262835771935
244,0.026663505706950662,4.105767333731719
245,0.026663505706950665,4.105758270146638
246,0.02666350570695067,4.105951066195423
247,0.02666350570695067,4.105706737702645
248,0.026663505706950665,4.105803655536942
249,0.026663505706950665,4.105563409041003
250,0.026663505706950662,4.105795973155157
251,0.026663505706950665,4.10548191432377
252,0.02666350570695067,4.105743477863991
253,0.02666350570695067,4.105787820514066
254,0.02456288587517046,4.10553966188559
255,0.026663505706950665,4.105550781840082
256,0.026663505706950662,4.105775917797292
257,0.026663505706950665,4.105476867744087
258,0.026663505706950665,4.105501227433425
259,0.026663505706950665,4.1053621635640765
260,0.026663505706950665,4.105510343198214
261,0.02666350570695067,4.1056000306930205
262,0.026663505706950665,4.105690213773406
263,0.026663505706950662,4.10546800811218
264,0.026663505706950665,4.105604662019416
265,0.026663505706950665,4.105716148894275
266,0.026663505706950662,4.105446159592066
267,0.026663505706950665,4.105696255834437
268,0.02666350570695067,4.1056651397333646
269,0.026663505706950665,4.105705643531122
270,0.02666350570695067,4.105894804550715
271,0.026663505706950665,4.1057780305495495
272,0.026663505706950662,4.10568516230304
273,0.026663505706950662,4.105605258071999
274,0.026663505706950665,4.105822320218168
275,0.026663505706950662,4.1054189518453335
276,0.024562885875170457,4.105670669310854
277,0.026663505706950662,4.105512919161584
278,0.024562885875170463,4.105776141362084
279,0.02456288587517046,4.105576228577579
280,0.02456288587517046,4.105741042389131
281,0.024562885875170457,4.105543141467458
282,0.02456288587517046,4.105838220984766
283,0.024562885875170457,4.105590230787719
284,0.02456288587517046,4.105766737041642
285,0.026663505706950665,4.105794026133236
286,0.024562885875170457,4.105562572447596
287,0.024562885875170457,4.105865195319062
288,0.02456288587517046,4.106020867418874
289,0.02456288587517046,4.106165339384756
290,0.02456288587517046,4.106080125440491
291,0.02456288587517046,4.106000940986107
292,0.02456288587517046,4.105894858878081
293,0.02456288587517046,4.106114595713351
294,0.02456288587517046,4.106082481377662
295,0.02456288587517046,4.106037625382393
296,0.024562885875170457,4.1063514481759995
297,0.024562885875170457,4.1060793481546
298,0.02456288587517046,4.106189924643352
299,0.02456288587517046,4.1060042171918125
300,0.024562885875170457,4.1060666766745415
301,0.02456288587517046,4.106108952200688
302,0.02456288587517046,4.105894134713934
303,0.02456288587517046,4.105909757230306
304,0.02456288587517046,4.106238079150852
305,0.02456288587517046,4.105759388363258
306,0.02456288587517046,4.106127438494048
307,0.02456288587517046,4.105649571316143
308,0.02456288587517046,4.106145150585221
309,0.024562885875170457,4.106118356231853
310,0.024562885875170457,4.1060619434059555
311,0.02456288587517046,4.1058155992572605
312,0.02456288587517046,4.105891622063535
313,0.02456288587517046,4.105869187899455
314,0.024562885875170457,4.105718867319513
315,0.02456288587517046,4.105670699994285
316,0.024562885875170457,4.105782718122751
317,0.02456288587517046,4.105841527232543
318,0.02456288587517046,4.105555823281158
319,0.02456288587517046,4.105877841477682
320,0.02456288587517046,4.106062159487379
321,0.024562885875170457,4.105996138647
322,0.024562885875170457,4.1062378932813575
323,0.02456288587517046,4.106075585500035
324,0.02456288587517046,4.106331292590359
325,0.02456288587517046,4.1062584231441805
326,0.024562885875170457,4.106087904844798
327,0.02456288587517046,4.105966149459452
328,0.02456288587517046,4.105997103296896
329,0.024562885875170457,4.105647145205056
330,0.02456288587517046,4.106149589688814
331,0.024562885875170457,4.106081185905747
332,0.02456288587517046,4.106110066184989
333,0.02456288587517046,4.106102419750849
334,0.02456288587517046,4.106331297255918
335,0.024562885875170457,4.10610621048128
336,0.024562885875170457,4.106199240572093
337,0.02456288587517046,4.106247605395156
338,0.02456288587517046,4.106080508358544
339,0.024562885875170457,4.106251454394444
340,0.02456288587517046,4.106265558644167
341,0.02456288587517046,4.105849836667639
342,0.02456288587517046,4.10603498274524
343,0.024562885875170457,4.105710521140627
344,0.02456288587517046,4.1058480281127565
345,0.02456288587517046,4.105885012335354
346,0.02456288587517046,4.10571014474458
347,0.024562885875170457,4.106205988116097
348,0.02456288587517046,4.105681877815696
349,0.024562885875170457,4.1055072978758345
350,0.024562885875170457,4.105784153877954
351,0.024562885875170457,4.106119417972678
352,0.02456288587517046,4.105767792640563
353,0.02456288587517046,4.106297787143438
354,0.02456288587517046,4.105539172135052
355,0.02456288587517046,4.106005860110466
356,0.024562885875170463,4.10596920473286
357,0.02456288587517046,4.10565666531364
358,0.02456288587517046,4.105909336064681
359,0.02456288587517046,4.106004483078038
360,0.02456288587517046,4.106187763941385
361,0.024562885875170457,4.106217222664513
362,0.02456288587517046,4.106192712119206
363,0.02456288587517046,4.106258393401049
364,0.02456288587517046,4.106065970604509
365,0.02456288587517046,4.105852748259651
366,0.02456288587517046,4.106013750336096
367,0.02456288587517046,4.10624674095545
368,0.02456288587517046,4.106417495348652
369,0.02456288587517046,4.106429094150952
370,0.02456288587517046,4.106755039921545
371,0.02456288587517046,4.106352577932263
372,0.024562885875170457,4.106843781377483
373,0.024562885875170457,4.106402567869341
374,0.02456288587517046,4.1064892616742235
375,0.02456288587517046,4.106419823256719
376,0.024562885875170457,4.106446074508815
377,0.024562885875170457,4.106002518564136
378,0.024562885875170457,4.1063933113294695
379,0.02456288587517046,4.106096981330311
380,0.024562885875170457,4.106076625984394
381,0.02456288587517046,4.106230666419588
382,0.02456288587517046,4.10629487104355
383,0.024562885875170457,4.1061242917353775
384,0.024562885875170457,4.106583238452029
385,0.02456288587517046,4.10602305838417
386,0.02456288587517046,4.106674421529561
387,0.02456288587517046,4.10641563482991
388,0.02456288587517046,4.10640242434698
389,0.02456288587517046,4.1059125821048355
390,0.02456288587517046,4.106694881295571
391,0.02456288587517046,4.106162837747424
392,0.02456288587517046,4.106271611206765
393,0.02456288587517046,4.106272648287994
394,0.02456288587517046,4.10660581905193
395,0.02456288587517046,4.106175501335802
396,0.02456288587517046,4.106331277252605
397,0.02456288587517046,4.106245925852908
398,0.02456288587517046,4.1062249026134205
399,0.02456288587517046,4.106222403807617
400,0.02456288587517046,4.105892978166843
401,0.02456288587517046,4.106359468625291
402,0.024562885875170463,4.105769264766218
403,0.02456288587517046,4.106031645303495
404,0.02456288587517046,4.105785048816549
405,0.024562885875170457,4.106296791987889
406,0.02456288587517046,4.105704768620189
407,0.024562885875170457,4.1056451719041975
408,0.02456288587517046,4.105543099649411
409,0.02456288587517046,4.105404239288399
410,0.02456288587517046,4.105392906317252
411,0.02456288587517046,4.105788677241995
412,0.02456288587517046,4.105598383671325
413,0.02456288587517046,4.106102942349287
414,0.02456288587517046,4.105873146858026
415,0.02456288587517046,4.106198038773487
416,0.02456288587517046,4.105886391000845
417,0.024562885875170457,4.1065553434265825
418,0.02456288587517046,4.106033867783729
419,0.02456288587517046,4.106109170307641
420,0.02456288587517046,4.106302207129331
421,0.02456288587517046,4.106280675772725
422,0.024562885875170457,4.105942604948599
423,0.02456288587517046,4.106332674613568
424,0.02456288587517046,4.10607914018399
425,0.02456288587517046,4.106083306818674
426,0.024562885875170457,4.105975410101012
427,0.02456288587517046,4.106324435058857
428,0.02456288587517046,4.1063365956600295
429,0.02456288587517046,4.106398027275544
430,0.02456288587517046,4.106846189979583
431,0.02456288587517046,4.106533209941191
432,0.024562885875170457,4.10679352688405
433,0.024562885875170457,4.106697970854767
434,0.02456288587517046,4.106727694082464
435,0.02456288587517046,4.106758917202498
436,0.024562885875170457,4.106841471305556
437,0.02456288587517046,4.106477506629423
438,0.02456288587517046,4.106801655777825
439,0.02456288587517046,4.106614571247866
440,0.024562885875170457,4.107214653139482
441,0.02456288587517046,4.107067020804346
442,0.02456288587517046,4.107034251570011
443,0.02456288587517046,4.107319297421751
444,0.024562885875170457,4.106749209916385
445,0.02456288587517046,4.107443360318994
446,0.02456288587517046,4.106832935693851
447,0.024562885875170457,4.10712498467503
448,0.02456288587517046,4.10693640419693
449,0.024562885875170457,4.107082711815
450,0.024562885875170457,4.107057192537377
451,0.024562885875170457,4.107160223564892
452,0.02456288587517046,4.107369331420571
453,0.02456288587517046,4.107790024355076
454,0.02456288587517046,4.107224410765475
455,0.024562885875170457,4.107896833321769
456,0.02456288587517046,4.106859212191058
457,0.02456288587517046,4.107434565559883
458,0.024562885875170457,4.106686432899323
459,0.02456288587517046,4.10723177465678
460,0.024562885875170463,4.106709531622831
461,0.02456288587517046,4.107431354659634
462,0.024562885875170457,4.1068971267037515
463,0.02456288587517046,4.1077191489715315
464,0.02456288587517046,4.107469932169226
465,0.02456288587517046,4.107831931341881
466,0.02456288587517046,4.107749695913459
467,0.02456288587517046,4.107977059896861
468,0.02456288587517046,4.107729955102263
469,0.024562885875170457,4.108240131629608
470,0.02456288587517046,4.107810413054212
471,0.02456288587517046,4.107870604561709
472,0.02456288587517046,4.107956407937035
473,0.02456288587517046,4.1082200314244846
474,0.02456288587517046,4.108117266162419
475,0.02456288587517046,4.107975666388693
476,0.02456288587517046,4.108167136165611
477,0.02456288587517046,4.1081414123950974
478,0.02456288587517046,4.107832784618179
479,0.024562885875170457,4.108376867043638
480,0.02456288587517046,4.107266097975937
481,0.02456288587517046,4.1077839502266364
482,0.02456288587517046,4.107167163095948
483,0.02456288587517046,4.107524313162409
484,0.024562885875170457,4.10709444396892
485,0.024562885875170457,4.107902914390383
486,0.024562885875170457,4.107391542303727
487,0.02456288587517046,4.107262541457179
488,0.024562885875170457,4.107131329825405
489,0.02456288587517046,4.107418564348503
490,0.024562885875170457,4.107139305266469
491,0.02456288587517046,4.1080106818308675
492,0.02456288587517046,4.1080231629202215
493,0.02456288587517046,4.10758509602466
494,0.02456288587517046,4.107879780498371
495,0.02456288587517046,4.107929797815656
496,0.02456288587517046,4.107669045334453
497,0.02456288587517046,4.10818036793747
498,0.024562885875170457,4.108014354560959
499,0.02456288587517046,4.108031649441528
500,0.02456288587517046,4.107899670222906
501,0.02456288587517046,4.108790239374272
502,0.02456288587517046,4.108079893376105
503,0.02456288587517046,4.108169757065517
504,0.024562885875170463,4.107910918913895
505,0.02456288587517046,4.108327121188295
506,0.02456288587517046,4.10790028292147
507,0.02456288587517046,4.1085330267965725
508,0.02456288587517046,4.108409546707706
509,0.02456288587517046,4.108464537516908
510,0.024562885875170457,4.108348934577971
511,0.02456288587517046,4.1090963714797235
512,0.02456288587517046,4.109125197475853
513,0.02456288587517046,4.108998505564022
514,0.024562885875170457,4.109536264197027
515,0.02456288587517046,4.109411720996304
516,0.02456288587517046,4.1092264736619315
517,0.024562885875170457,4.1091787771455826
518,0.02456288587517046,4.109284206210058
519,0.02456288587517046,4.109756390968397
520,0.024562885875170457,4.109314529533474
521,0.024562885875170457,4.109149153875901
522,0.024562885875170457,4.109060529249275
523,0.02456288587517046,4.109434795590655
524,0.02456288587517046,4.109209447109936
525,0.02456288587517046,4.109366817289783
526,0.024562885875170457,4.108990687985575
527,0.024562885875170457,4.109405706671618
528,0.02456288587517046,4.109002129856478
529,0.02456288587517046,4.1096473519347185
530,0.02456288587517046,4.109126389635127
531,0.02456288587517046,4.109541030751776
532,0.02456288587517046,4.108809131899372
533,0.02456288587517046,4.10952077493411
534,0.02456288587517046,4.109023744104435
535,0.02456288587517046,4.109366767538895
536,0.02456288587517046,4.10916465093813
537,0.02456288587517046,4.109179168604792
538,0.02456288587517046,4.10934198635272
539,0.02456288587517046,4.10934375198539
540,0.02456288587517046,4.109740727952448
541,0.02456288587517046,4.109820005746995
542,0.024562885875170457,4.1099878892000365
543,0.02456288587517046,4.110251980279519
544,0.02456288587517046,4.109530856907458
545,0.02456288587517046,4.109411540399138
546,0.02456288587517046,4.109226060436105
547,0.02456288587517046,4.109556068189212
548,0.02456288587517046,4.10948411244454
549,0.02456288587517046,4.10931047057225
550,0.02456288587517046,4.109366776343244
551,0.024562885875170457,4.1092770257020375
552,0.02456288587517046,4.109377404170167
553,0.024562885875170457,4.108546800191234
554,0.02456288587517046,4.1086199152092115
555,0.02456288587517046,4.1091135513155415
556,0.024562885875170457,4.108983156223427
557,0.02456288587517046,4.108680077151359
558,0.02456288587517046,4.1091169639853655
559,0.024562885875170457,4.10972758431934
560,0.02456288587517046,4.109140186743675
561,0.02456288587517046,4.109849703598952
562,0.02456288587517046,4.108792142382568
563,0.024562885875170457,4.10996805410316
564,0.02456288587517046,4.108653700593336
565,0.02456288587517046,4.109033144196618
566,0.02456288587517046,4.109310916193991
567,0.02456288587517046,4.109045438016461
568,0.02456288587517046,4.108399263953972
569,0.02456288587517046,4.109457283563832
570,0.024562885875170457,4.109474614264121
571,0.024562885875170457,4.109580961917113
572,0.02456288587517046,4.109278404114965
573,0.02456288587517046,4.108734555239142
574,0.02456288587517046,4.109465967250604
575,0.02456288587517046,4.109562404343545
576,0.02456288587517046,4.109191451562098
577,0.02456288587517046,4.109328152486858
578,0.024562885875170457,4.109750371856604
579,0.02456288587517046,4.109052862255487
580,0.024562885875170457,4.109482296517401
581,0.02456288587517046,4.109398733547146
582,0.02456288587517046,4.109439826006102
583,0.02456288587517046,4.109640510980404
584,0.024562885875170457,4.109873043246863
585,0.024562885875170457,4.110030661744628
586,0.02456288587517046,4.110177488740036
587,0.02456288587517046,4.109518103037697
588,0.02456288587517046,4.109872038183187
589,0.02456288587517046,4.11001289612552
590,0.02456288587517046,4.109488255285145
591,0.02456288587517046,4.109708187292043
592,0.02456288587517046,4.110414474113333
593,0.02456288587517046,4.1102534005191895
594,0.02456288587517046,4.1106665338015755
595,0.02456288587517046,4.110735910580526
596,0.02456288587517046,4.110816495572333
597,0.02456288587517046,4.1108830903440845
598,0.02456288587517046,4.110377291722941
599,0.02456288587517046,4.11095686172256
600,0.024562885875170457,4.110937078173112
601,0.024562885875170457,4.110622619351601
602,0.024562885875170457,4.110692471575808
603,0.02456288587517046,4.110555009947949
604,0.02456288587517046,4.110915759381756
605,0.02456288587517046,4.1107870068073264
606,0.02456288587517046,4.110667141364818
607,0.02456288587517046,4.1108170156180845
608,0.02456288587517046,4.11125487321935
609,0.02456288587517046,4.110936862396812
610,0.024562885875170457,4.110646304144392
611,0.024562885875170457,4.111224698104917
612,0.02456288587517046,4.1112033689803065
613,0.024562885875170457,4.111107937323028
614,0.024562885875170457,4.110862998460793
615,0.024562885875170457,4.110733784704837
616,0.02456288587517046,4.111313955685789
617,0.024562885875170457,4.110419314360686
618,0.02456288587517046,4.110942180871677
619,0.02456288587517046,4.110259612729156
620,0.02456288587517046,4.1106100388887805
621,0.024562885875170457,4.110789948338026
622,0.02456288587517046,4.111413144691101
623,0.02456288587517046,4.111224090890664
624,0.024562885875170457,4.110928811818879
625,0.02456288587517046,4.111081076245637
626,0.024562885875170457,4.110949652375573
627,0.02456288587517046,4.111209675051022
628,0.02456288587517046,4.111093699362648
629,0.02456288587517046,4.1110909184801026
630,0.02456288587517046,4.111196201161701
631,0.02456288587517046,4.110950220686207
632,0.02456288587517046,4.111452992769914
633,0.02456288587517046,4.111139727837937
634,0.024562885875170457,4.11126886513643
635,0.02456288587517046,4.110884502235837
636,0.02456288587517046,4.111123857457184
637,0.02456288587517046,4.111200059087272
638,0.024562885875170457,4.110696125982219
639,0.02456288587517046,4.110896941177672
640,0.02456288587517046,4.110498709824168
641,0.02456288587517046,4.110173336541067
642,0.024562885875170457,4.109141263443313
643,0.02456288587517046,4.110457696882808
644,0.02456288587517046,4.110087857190775
645,0.02456288587517046,4.110508902404344
646,0.02456288587517046,4.1100512221907834
647,0.02456288587517046,4.110665607502248
648,0.024562885875170463,4.111366847819605
649,0.02456288587517046,4.110510236909733
650,0.02456288587517046,4.110528439651745
651,0.02456288587517046,4.111427371847497
652,0.02456288587517046,4.11085576454368
653,0.02456288587517046,4.110871993804731
654,0.024562885875170457,4.110212016149566
655,0.02456288587517046,4.110359984181942
656,0.02456288587517046,4.110338836253924
657,0.02456288587517046,4.1110749128727315
658,0.02456288587517046,4.110350611128317
659,0.02456288587517046,4.1107875753225995
660,0.02456288587517046,4.109651751165792
661,0.02456288587517046,4.109969518458679
662,0.02456288587517046,4.110665489720848
663,0.024562885875170457,4.110163057605152
664,0.02456288587517046,4.111026856536943
665,0.02456288587517046,4.109680290870639
666,0.02456288587517046,4.110393161717024
667,0.02456288587517046,4.110198337665712
668,0.02456288587517046,4.111011935375963
669,0.024562885875170457,4.110948749511094
670,0.024562885875170457,4.110493715652215
671,0.02456288587517046,4.111099857092978
672,0.02456288587517046,4.111131539616163
673,0.02456288587517046,4.110434884422371
674,0.02456288587517046,4.110231566071502
675,0.02456288587517046,4.110378478019927
676,0.02456288587517046,4.110437899756785
677,0.024562885875170457,4.109589843384044
678,0.02456288587517046,4.110636472254002
679,0.02456288587517046,4.110278286915222
680,0.02456288587517046,4.11053970079002
681,0.024562885875170457,4.111141893595998
682,0.02456288587517046,4.1106228871151425
683,0.024562885875170457,4.110765018756974
684,0.02456288587517046,4.110306501444105
685,0.02456288587517046,4.11019770746164
686,0.024562885875170457,4.111007339746775
687,0.02456288587517046,4.110647628384934
688,0.02456288587517046,4.110697790380338
689,0.024562885875170457,4.110875478425496
690,0.02456288587517046,4.110849991573353
691,0.024562885875170457,4.111015931133395
692,0.02456288587517046,4.111041736130701
693,0.02456288587517046,4.111514799372186
694,0.02456288587517046,4.11162207267735
695,0.02456288587517046,4.112470463165283
696,0.024562885875170457,4.111607609213412
697,0.02456288587517046,4.112598808292694
698,0.02456288587517046,4.111622711763644
699,0.02456288587517046,4.1124898213479
700,0.02456288587517046,4.11201492535455
701,0.02456288587517046,4.112421276175638
702,0.024562885875170457,4.111905100937691
703,0.02456288587517046,4.11161130259262
704,0.02456288587517046,4.112068735916881
705,0.024562885875170457,4.111265684238251
706,0.02456288587517046,4.112674318011749
707,0.02456288587517046,4.111967456690769
708,0.02456288587517046,4.112578776982632
709,0.02456288587517046,4.112533804161916
710,0.02456288587517046,4.112254242227258
711,0.02456288587517046,4.112450127822486
712,0.024562885875170457,4.113103491823245
713,0.02456288587517046,4.113122087951442
714,0.02456288587517046,4.112573295021707
715,0.02456288587517046,4.112411142111663
716,0.02456288587517046,4.11254657194275
717,0.02456288587517046,4.113115240415415
718,0.02456288587517046,4.1130224616303765
719,0.02456288587517046,4.112846795339176
720,0.024562885875170457,4.112352382831213
721,0.02456288587517046,4.113191143231764
722,0.02456288587517046,4.112028554001524
723,0.02456288587517046,4.113446583552953
724,0.02456288587517046,4.112691087590275
725,0.02456288587517046,4.112083599965925
726,0.02456288587517046,4.113445966041969
727,0.02456288587517046,4.112594745487563
728,0.024562885875170457,4.112094618170113
729,0.02456288587517046,4.111883843457351
